permit,job_filing,filing_reason,issued,approved,expires,work_type,job_description,estimated_cost,house,street,borough,zip,contractor_license_type,contractor_business,contractor_address,owner_business,owner_city,owner_state,status
M01395952-I1-GC,M01395952-I1,Initial Permit,2026-09-14,2026-06-08,2026-12-09,General Construction,"Interior repair and renovation due to fire and associated water damage in the following areas and units: common corridors on floor 001 & 002; Residential units 1R, 5, 6, 12. No change to use, egress, or occupancy.",191500,123,LUDLOW STREET,Manhattan,10002,GC,GGC CONSTRUCTION INC,6 RUSTIC RD,PR,,,Permit Issued
M01398716-S3-PL,M01398716-S3,Initial Permit,2026-09-14,2026-07-30,2027-03-19,Plumbing,"MODIFICATIONS TO EXISTING 19TH AND 20TH FLOOR PLUMBING AND SPRINKLER SYSTEMS. NO CHANGE TO USE, OCCUPANCY OR EGRESS",150000,230,WEST 41 STREET,Manhattan,10036,P,COMPLETE PLBG SAFETY LLC,"580 8TH AVENUE, 6TH FL",Non Profit,,,Permit Issued
M01398948-S1-PL,M01398948-S1,Initial Permit,2026-09-14,2026-08-06,2026-12-07,Plumbing,"INSTALL NEW PLUMBNG FIXTURES IN BATHROOMS, LAUNDRY AND KITCHEN IN CONJUNCTION WITH RENOVATION OF APARTMENT 16E. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",52000,90,RIVERSIDE DRIVE,Manhattan,10024,P,PLUMBING WORKS CORP,63-17 METROPOLITAN AVENUE,,,,Permit Issued
M01399625-S1-PL,M01399625-S1,Initial Permit,2026-09-14,2026-06-05,2027-04-11,Plumbing,RENOVATION OF UNIT 6A. REPLACE EXISTING FIXTURES IN PLACE.,15000,470,WEST 24 STREET,Manhattan,10011,P,IMPACT PLUMBING INC,105 CITY ISLAND AVENUE,LONDON TERRACE TOWERS,,,Permit Issued
M01399664-S2-PL,M01399664-S2,Initial Permit,2026-09-14,2026-09-08,2026-10-31,Plumbing,"Fiing for plumbing work as per plans filed. No change in use, egress or occupancy.",39900,239,CENTRAL PARK WEST,Manhattan,10024,P,MACREDDIN PLBG & HTG INC,721 EAST 135TH STREET,,,,Permit Issued
M01402962-I1-GC,M01402962-I1,Initial Permit,2026-09-14,2026-08-14,2026-12-01,General Construction,"GENERAL CONSTRUCTION FROM THE 33RD TO THE 35TH FLOORS AS PLANS FILED FOR HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",1196755.2,350,FIFTH AVENUE,Manhattan,10118,GC,WOLF CONSTRUCTION CORP 20,56 WEST 45TH STREET STE 1505,Not Applicable,,,Permit Issued
M01403003-I1-MS,M01403003-I1,Initial Permit,2026-09-14,2026-08-11,2026-12-01,Mechanical Systems,"MECHANICAL WORK FROM THE 33RD TO THE 35TH FLOOR AS PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",300000,350,FIFTH AVENUE,Manhattan,10118,GC,WOLF CONSTRUCTION CORP 20,56 WEST 45TH STREET STE 1505,Not Applicable,,,Permit Issued
M01403016-I1-GC,M01403016-I1,Initial Permit,2026-09-14,2026-08-14,2026-12-01,General Construction,"GENERAL CONSTRUCTION FOR LOUVERS ON THE 34TH FL AS PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",15000,350,FIFTH AVENUE,Manhattan,10118,GC,WOLF CONSTRUCTION CORP 20,56 WEST 45TH STREET STE 1505,Not Applicable,,,Permit Issued
M01404693-I1-EW-SP,M01404693-I1,Initial Permit,2026-09-14,2026-09-08,2027-01-01,Sprinklers,"Sprinkler demolition as per plans filed herewith. No change in use, egress, or occupancy",14500,4,WEST 40 STREET,Manhattan,10018,F,STANDARD FIRE PROTECT LLC,"425 GRAND STREET, SUITE 1",PR,,,Permit Issued
M01405505-I1-GC,M01405505-I1,Initial Permit,2026-09-14,2026-06-12,2027-05-27,General Construction,"demolition of walls and finishes on interior or existing residential unit. no change to use, egress or occupancy on this application.",105120,467,CENTRAL PARK WEST,Manhattan,10025,GC,ARCHLINK DESIGN CORP,142-05 ROOSEVELT AVENUE #308,Not Applicable,,,Permit Issued
M01405893-S1-MS,M01405893-S1,Initial Permit,2026-09-14,2026-06-22,2027-03-20,Mechanical Systems,BLANK STREET - MODIFICATIONS TO EXISTING MECHANICAL SYSTEM FOR CAFE REMODEL AS PER PLANS FILED.,35000,140,WEST STREET,Manhattan,10007,GC,WESBUILT CONSTRUCTION MAN,1430 BROADWAY,MAGNUM REAL ESTATE GROUP,,,Permit Issued
M01405914-I1-GC,M01405914-I1,Initial Permit,2026-09-14,2026-06-09,2027-02-05,General Construction,COMBINATION OF APARTMENTS 2E & 2F AS PER PLANS.,212750,177,9 AVENUE,Manhattan,10011,GC,ALCA RENOVATIONS INC,"79 WASHINGTON PLACED, #1C",THE BRODSKY ORGANIZATION,,,Permit Issued
M01406450-S2-EW-SP,M01406450-S2,Initial Permit,2026-09-14,2026-06-22,2026-11-02,Sprinklers,"SPRINKLER MODIFICATIONS TAKING PLACE IN THE SUB-CELLAR AND SUB-CELLAR 2 AS PER DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",8500,229,WEST 43 STREET,Manhattan,10036,F,CMP PIPING INC,128 WEST 18TH STREET,COLUMBIA PROPERTY TRUST,,,Permit Issued
M01406714-S1-SG,M01406714-S1,Initial Permit,2026-09-14,2026-06-26,2026-10-15,Sign,"INSTALLATION OF EXTERIOR SIGNAGE FOR TENANT BREAD AHEAD AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",5000,1571,2 AVENUE,Manhattan,10028,S,NORTH SHORE NEON SIGN LLC,46-49 54TH STREET,PR,,,Permit Issued
M01407287-S2-EW-SP,M01407287-S2,Initial Permit,2026-09-14,2026-06-02,2026-11-02,Sprinklers,"MODIFICATIONS TO EXISTING PLUMBING AND SPRINKLER SYSTEMS IN 26TH FLOOR COMMERCIAL SPACE. NO CHANGE TO USE, OCCUPANCY OR EGRESS",80000,140,EAST 45 STREET,Manhattan,10017,F,CMP PIPING INC,128 WEST 18TH STREET,"2GC OWNERS, LLC",,,Permit Issued
M01408886-S1-MS,M01408886-S1,Initial Permit,2026-09-14,2026-07-08,2026-12-31,Mechanical Systems,new air handling unit for dome structure.,150000,24-50,FDR DRIVE,Manhattan,10010,GC,MASPETH CONTRACTING CORP,54-30 44TH STREET,UNIS,,,Permit Issued
M01409819-S2-EW-SD,M01409819-S2,Initial Permit,2026-09-14,2026-09-08,2027-03-01,Standpipe,Sprinkler/Standpipe work as shown on plans filed herewith.,97104,200,LIBERTY STREET,Manhattan,10281,F,ABCO-PEERLESS SPRKLR CORP,"389 BROOME STREET, BOX # 2",Brookfield Properties,,,Permit Issued
M01409819-S2-EW-SP,M01409819-S2,Initial Permit,2026-09-14,2026-09-08,2027-03-01,Standpipe,Sprinkler/Standpipe work as shown on plans filed herewith.,97104,200,LIBERTY STREET,Manhattan,10281,F,ABCO-PEERLESS SPRKLR CORP,"389 BROOME STREET, BOX # 2",Brookfield Properties,,,Permit Issued
M01409825-S2-EW-SD,M01409825-S2,Initial Permit,2026-09-14,2026-09-14,2027-03-01,Sprinklers,Sprinkler/Standpipe work as shown on plans filed herewith.,178070,200,LIBERTY STREET,Manhattan,10281,F,ABCO-PEERLESS SPRKLR CORP,"389 BROOME STREET, BOX # 2",Brookfield Properties,,,Permit Issued
M01409833-S2-EW-SD,M01409833-S2,Initial Permit,2026-09-14,2026-09-08,2027-03-01,Standpipe,Sprinkler/Standpipe work as shown on plans filed herewith.,457980,200,LIBERTY STREET,Manhattan,10281,F,ABCO-PEERLESS SPRKLR CORP,"389 BROOME STREET, BOX # 2",Brookfield Properties,,,Permit Issued
M01409833-S2-EW-SP,M01409833-S2,Initial Permit,2026-09-14,2026-09-08,2027-03-01,Sprinklers,Sprinkler/Standpipe work as shown on plans filed herewith.,457980,200,LIBERTY STREET,Manhattan,10281,F,ABCO-PEERLESS SPRKLR CORP,"389 BROOME STREET, BOX # 2",Brookfield Properties,,,Permit Issued
M01410202-I1-GC-CX,M01410202-I1,Initial Permit,2026-09-14,2026-07-27,2027-04-04,General Construction,"UNIT 26A INTERIOR RENOVATION. REMOVE AND INSTALL NON-BEARING PARTITIONS, INSTALL MECHANICAL SYSTEM. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION.",55000,175,WEST 95 STREET,Manhattan,10025,GC,LWS CONSTRUCTION INC,200 EAST 94TH ST. APT#2217,Orsid Realty Corp,,,Permit Issued
M01411055-S1-SC,M01411055-S1,Initial Permit,2026-09-14,2026-09-14,2026-12-31,Suspended Scaffold,SUSPENDED SCAFFOLD INSTALLATION FOR FACADE REPAIRS AND INSPECTIONS,0,26,EAST 63 STREET,Manhattan,10065,R,PEDROL CONTRACTING INC,232 INDIA STREET,"PEDROL CONTRACTING, INC",,,Permit Issued
M01413258-I1-GC,M01413258-I1,Initial Permit,2026-09-14,2026-08-15,2026-11-05,General Construction,Installation of new fire rated door entry door in apartment 24C.,5000,270,BROADWAY,Manhattan,10007,GC,ARW CONSTRUCTION INC,6215 82ND PLACE,Not Applicable,,,Permit Issued
M01413820-S1-PL,M01413820-S1,Initial Permit,2026-09-14,2026-08-18,2026-11-02,Plumbing,"RENOVATION OF KITCHEN AND 2 BATHROOMS, REPLACING ONE TUB WITH A SHOWER. NO CHANGE OF USE EGRESS OR OCCUPANCY.",35000,595,MAIN STREET,Manhattan,10044,P,ALL PRO PLBG & HTG INC,63-03 FOREST AVENUE,WESTVIEW OWNERS CORP.,,,Permit Issued
M01414228-I1-GC,M01414228-I1,Initial Permit,2026-09-14,2026-09-11,2026-11-16,General Construction,"GC work related to renovation of 1family home including modification to interior non-load bearing partitions, door opening, cabinetry, new floor finishes & bathroom . Plumbing filed under M01414228-I1. No change to occupancy, use or egress.",189998.84,41,RIVERSIDE DRIVE,Manhattan,10023,GC,DISALVO CONTRACTING LLC,4214 3RD AVENUE,Not Applicable,,,Permit Issued
M01414691-S2-PL,M01414691-S2,Initial Permit,2026-09-14,2026-07-21,2027-05-01,Plumbing,"SUBSEQUENT APPLICATION FILED FOR PLUMBING MODIFICATIONS/ADDITIONS IN THE CELLAR, 1ST FL AND 1ST FL MEZZ. OF EXISTING THEATRE/OFFICE SPACE AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",74000,543,WEST 42 STREET,Manhattan,10036,P,BEDROCK PLUMBING & HEATING INC,101-14 JAMAICA AVENUE,"All Stars Project, Inc",,,Permit Issued
M01415888-S1-PL,M01415888-S1,Initial Permit,2026-09-14,2026-08-05,2026-12-31,Plumbing,"PROPOSED PLUMBING WORK IN CONNECTION WITH THE RENOVATION OF APARTMENT 4S (4th FLOOR), AS PER PLANS FILED HEREWITH.NO CHANGE IN USE, EGRESS OR OCCUPANCY.",21000,39,BEDFORD STREET,Manhattan,10014,P,EDGECOMBE PLBG & HTG INC,2273 WESTCHESTER AVENUE,GPG Management,,,Permit Issued
M01416953-I1-GC,M01416953-I1,Initial Permit,2026-09-14,2026-07-26,2026-12-30,General Construction,"Interior renovation of store-There is no change in use, egress or occupancy under this application",45000,107,SULLIVAN STREET,Manhattan,10012,GC,ARIEL CONSULTANTS LLC,350 7TH AVE STE 400,MANHATTAN SKYLINE MANAGEMENT CORP,,,Permit Issued
M01417537-S1-EW-SP,M01417537-S1,Initial Permit,2026-09-14,2026-07-15,2026-12-22,Sprinklers,Modification of sprinkler system as shown on plans.,17998.42,395,9 AVENUE,Manhattan,10001,F,CAPITOL FIRE SPRINKLER CO,51-51 59TH PLACE,Brookfield Prop Operated by CBRE,,,Permit Issued
M01418396-S1-SF,M01418396-S1,Initial Permit,2026-09-14,2026-09-14,2026-10-14,Supported Scaffold,"TEMPORARY PIPE SCAFFOLD AS PER DRAWINGS. SCAFFOLD SHALL COMPLY WITH CH #33 OF THE NYC BC. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.",3000,252,WEST 11 STREET,Manhattan,10014,GC,AKM CONSTRUCTION NY CORP,62 BRYANT ROAD,Not Applicable,,,Permit Issued
M01418762-I1-SH,M01418762-I1,Initial Permit,2026-09-14,2026-09-14,2026-12-13,Sidewalk Shed,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF 2022 THE NYC BUILDING CODE. LIVE LOAD 300PSF.",5000,222,WEST 37 STREET,Manhattan,10018,GC,PLATINUM SERVICES NY LLC,53-28 11TH STREET 2ND FL,PLATINUM SERVICES NY LLC,,,Permit Issued
M01420804-I1-MS,M01420804-I1,Initial Permit,2026-09-14,2026-07-30,2026-10-22,Mechanical Systems,Modification to existing mechanical systems as per plans filed herewith.,80000,1177,AVENUE OF THE AMERICAS,Manhattan,10036,GC,"DK CONSTRUCTION ONE, CORP",41-20 39TH STREET,CUSHMAN & WAKEFIELD,,,Permit Issued
M01420805-I1-GC,M01420805-I1,Initial Permit,2026-09-14,2026-07-29,2027-04-03,General Construction,"Demolition and general construction in partial 5th floor as per plans. No change to use, egress or occupancy.",300000,366,FIFTH AVENUE,Manhattan,10001,GC,CREATIVE TEAM INTERIORS I,"366 FIFTH AVENUE, SUITE 816",PR,,,Permit Issued
M01422542-I1-PL,M01422542-I1,Initial Permit,2026-09-14,2026-08-07,2026-11-20,Plumbing,"INSTALLATION OF TEMPORARY 8 GAS PIPING TO CONNECT TWO MOBILE BOILER TRAILERS THAT WILL PROVIDE HEAT TO THE BUILDING DURING HEATING SEASON IN CONJUNCTION WITH M01281865-I1 AND M01285644-I1. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",50000,160,CONVENT AVENUE,Manhattan,10031,P,FJP MECHANICAL INC,18-08 COLLEGE POINT BOULEVARD,DASNY,,,Permit Issued
M01423206-I1-GC,M01423206-I1,Initial Permit,2026-09-14,2026-08-21,2027-07-01,General Construction,"COMBINATION OF APTS #4A & #4B AS PER TPPN #3/97 AS SHOWN ON PLANS. GENERAL DEMOLITION, CONSTRUCTION, ELECTRICAL MODIFICATIONS IN THE MULTI-FAMILY WALK-UP BUILDING. NO CHANGE IN USE, OCCUPANCY OR MEANS OF EGRESS.",124999.5,63,EAST 9 STREET,Manhattan,10003,GC,KELMENDI INTERIORS INC,1715 70TH STREET APT 1B,,,,Permit Issued
M01424818-I1-FN,M01424818-I1,Initial Permit,2026-09-14,2026-09-14,2026-11-09,Construction Fence,"Installation of a temporary construction fence per plan submitted. Work shall comply with 2022 building codes chapter 33. No change in use, egress and/or occupancy with this application.",2500,2109,BROADWAY,Manhattan,10023,GC,CARLITOS CONTRACTING CORP,104-35 205TH PLACE,ANSONIA ASSOCIATES LP,,,Permit Issued
M01424999-S2-PL,M01424999-S2,Initial Permit,2026-09-14,2026-08-26,2027-04-01,Plumbing,"Modification to existing Plumbing system for INTERIOR RENOVATION OF EXISTING 17TH FLOOR SPACES INCLUSIVE OF BAR AND LOUNGE, COMMERCIAL KITCHEN, BACK OF HOUSE SPACES, AND TOILETS ROOMS WITHIN THE GRAMERCY PARK HOTEL. No change in occupancy, ",300080,2,LEXINGTON AVENUE,Manhattan,10010,P,F.S. SITE CORP,1488 SCHENECTADY AVENUE,MCR Hotels,,,Permit Issued
M01425008-I1-EW-SP,M01425008-I1,Initial Permit,2026-09-14,2026-08-27,2027-04-01,Sprinklers,"Modification to existing Sprinkler System for INTERIOR RENOVATION OF EXISTING 17TH FLOOR SPACES INCLUSIVE OF BAR AND LOUNGE, COMMERCIAL KITCHEN, BACK OF HOUSE SPACES, AND TOILETS ROOMS WITHIN THE GRAMERCY PARK HOTEL. No change in occupancy,",50040,2,LEXINGTON AVENUE,Manhattan,10010,F,F.S. SITE CORP,1488 SCHENECTADY AVENUE,MCR Hotels,,,Permit Issued
M01425228-I1-GC,M01425228-I1,Initial Permit,2026-09-14,2026-08-31,2026-10-31,General Construction,"Interior renovation of existing office space located on the 15th floor. Work to include minor demo, new partitions, doors and ceiling modifications as shown on plans. No change in use, egress or occupancy.",601000,511,5 AVENUE,Manhattan,10017,GC,TURNER CONSTRUCTION COMPA,66 HUDSON BLVD E,PR,,,Permit Issued
M01425228-S1-MS,M01425228-S1,Initial Permit,2026-09-14,2026-09-01,2026-10-31,Mechanical Systems,"Modifications to existing HVAC system and related piping for new office tenant space. No change in use, egress or occupancy.",0,511,5 AVENUE,Manhattan,10017,GC,TURNER CONSTRUCTION COMPA,66 HUDSON BLVD E,PR,,,Permit Issued
M01425228-S2-PL,M01425228-S2,Initial Permit,2026-09-14,2026-09-02,2026-11-10,Plumbing,"Modifications to existing plumbing system and related piping for new office tenant space. No change in use, egress or occupancy.",0,511,5 AVENUE,Manhattan,10017,P,A&A PLUMBING CORP,33-25 126TH PLACE,PR,,,Permit Issued
M01425719-I1-GC,M01425719-I1,Initial Permit,2026-09-14,2026-08-04,2026-12-31,General Construction,"Interior fit-out of Doctors Office at the existing partial 3rd floor of 133 East 58th Street. No change in use, egress, or occupancy.",550000,133,EAST 58 STREET,Manhattan,10022,GC,SYNERGY CONSTRUCTION INC,"350 7TH AVENUE, SUITE 201","133 E. 58TH STREET, LLC",,,Permit Issued
M01425747-I1-MS,M01425747-I1,Initial Permit,2026-09-14,2026-08-18,2026-12-31,Mechanical Systems,Insulation of AC units and ductwork as shown on plans.,285000,133,EAST 58 STREET,Manhattan,10022,GC,SYNERGY CONSTRUCTION INC,"350 7TH AVENUE, SUITE 201","133 E. 58TH STREET, LLC",,,Permit Issued
M01426051-I1-MS,M01426051-I1,Initial Permit,2026-09-14,2026-07-10,2027-02-02,Mechanical Systems,"Application filed for the redirection of an existing ductwork in an existing office space. There will be no change to exit, egress, or occupancy use under this application.",45000,45,WEST 45 STREET,Manhattan,10036,GC,MGI DESIGNED INTERIORS,97 E VALLEY STREAM BLVD,"Jewel Source, Inc",,,Permit Issued
M01426141-I1-GC,M01426141-I1,Initial Permit,2026-09-14,2026-07-15,2027-02-02,General Construction,"Application filed for renovation of an existing office space. There will be no change to exit, egress or occupancy use under this application.",24996,45,WEST 45 STREET,Manhattan,10036,GC,MGI DESIGNED INTERIORS,97 E VALLEY STREAM BLVD,"Jewel Source, Inc",,,Permit Issued
M01426922-I1-GC,M01426922-I1,Initial Permit,2026-09-14,2026-07-14,2027-02-21,General Construction,"HEREWITH FILING FOR GENERAL INTERIOR RENOVATION AT CELLAR THROUGH 6TH FLOOR, FINISHES TO BE REPLACED THROUGHOUT. NO CHANGE TO EXISTING LAYOUT. NO CHANGE TO BULK, OCCUPANCY, USE OR EGRESS.",75285,78,GREENE STREET,Manhattan,10012,GC,METHOD GENERAL CONTRACTOR,478 ALBANY AVENUE SUITE 144,Wharton Properties,,,Permit Issued
M01428102-S1-PL,M01428102-S1,Initial Permit,2026-09-14,2026-09-04,2026-10-13,Plumbing,HEREBY FILING FOR THE RELOCATION AND INSTALLATION OF FIXTURES IN APARTMENT 1A. NO CHANGE TO USE OCCUPANCY OR EGRESS.,25500,190,RIVERSIDE DRIVE,Manhattan,10024,P,CARRERAS HOME IMPROV INC,1347 BOSTON ROAD,RSP Companies,,,Permit Issued
M01429162-I1-GC,M01429162-I1,Initial Permit,2026-09-14,2026-08-13,2027-02-21,General Construction,"FACADE RESTORATION INCLUDING CONCRETE REPAIR, MORTAR REPOINTING, MASONRY, SEALANT, LINTEL, WINDOW SILL AND TERRA COTTA REPLACEMENT. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",447583,21,EAST 104 STREET,Manhattan,10029,GC,GURNOOR CONSTRUCTION CORP,154-12 ROCKAWAY BLVD,CONCORD MANAGEMENT OF NY,,,Permit Issued
M01429487-I1-GC,M01429487-I1,Initial Permit,2026-09-14,2026-08-04,2027-01-23,General Construction,"APPLICATION FILED FOR INTERIOR RENOVATION OF NON-LOAD BEARING PARTITIONS, CEILINGS, AND FINISHES ON THE 20TH FL (CALIBRE) AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",247910,225,WEST 34 STREET,Manhattan,10122,GC,MONUMENTAL CONSTRUCTION *,1140 BROADWAY STE 206,CIRCLE REALTY GROUP LLC,,,Permit Issued
M01430519-S2-SF,M01430519-S2,Initial Permit,2026-09-14,2026-09-14,2027-03-01,Supported Scaffold,"INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLAN. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",1,427,7 AVENUE,Manhattan,10001,GC,SPRING SCAFFOLDING LLC,49-30 31ST PLACE,VORNADO REALTY TRUST,,,Permit Issued
M01430524-S2-SF,M01430524-S2,Initial Permit,2026-09-14,2026-09-14,2027-03-01,Supported Scaffold,"INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLAN. THERE IS NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",1,425,7 AVENUE,Manhattan,10001,GC,SPRING SCAFFOLDING LLC,49-30 31ST PLACE,VORNADO REALTY TRUST,,,Permit Issued
M01430578-I1-GC,M01430578-I1,Initial Permit,2026-09-14,2026-08-24,2026-11-29,General Construction,"Removal and installation of interior non bearing partitions and related finishes as per plans filed herewith. No change in use, egress or occupancy under this application.",240000,25,WEST 14 STREET,Manhattan,10011,GC,NATIONAL COMMERCIAL BUILD,41951 REMINGTON AVENUE #230,Not Applicable,,,Permit Issued
M01430806-S3-PMM,M01430806-S3,Initial Permit,2026-09-14,2026-09-14,2027-03-01,Protection and Mechanical Methods,"INSTALLATION OF TEMPORARY ROOF PROTECTION AS PER PLAN. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",1000,429,7 AVENUE,Manhattan,10001,GC,SPRING SCAFFOLDING LLC,49-30 31ST PLACE,VORNADO REALTY TRUST,,,Permit Issued
M01431470-S2-SF,M01431470-S2,Initial Permit,2026-09-14,2026-09-14,2027-03-01,Supported Scaffold,"INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLAN. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",1,431,7 AVENUE,Manhattan,10001,GC,SPRING SCAFFOLDING LLC,49-30 31ST PLACE,VORNADO REALTY TRUST,,,Permit Issued
M01431470-S3-PMM,M01431470-S3,Initial Permit,2026-09-14,2026-09-14,2027-03-01,Protection and Mechanical Methods,"INSTALLATION OF TEMPORARY ROOF PROTECTION AS PER PLAN. THERE IS NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",1000,431,7 AVENUE,Manhattan,10001,GC,SPRING SCAFFOLDING LLC,49-30 31ST PLACE,VORNADO REALTY TRUST,,,Permit Issued
M01432147-I1-GC,M01432147-I1,Initial Permit,2026-09-14,2026-09-01,2027-04-20,General Construction,General construction for Intuit space on 7th floor,1440702.7,51,ASTOR PLACE,Manhattan,10003,GC,JRM CONSTRUCTION MGMT LLC,"111 WEST 33RD ST, 4TH FLR","EDWARD J. MINSKOFF EQUITIES, INC.",,,Permit Issued
M01432153-I1-MS,M01432153-I1,Initial Permit,2026-09-14,2026-08-31,2027-04-20,Mechanical Systems,Mechanical work for Intuit space on 7th floor,1600407.2,51,ASTOR PLACE,Manhattan,10003,GC,JRM CONSTRUCTION MGMT LLC,"111 WEST 33RD ST, 4TH FLR","EDWARD J. MINSKOFF EQUITIES, INC.",,,Permit Issued
M01432271-I1-GC,M01432271-I1,Initial Permit,2026-09-14,2026-07-29,2027-06-23,General Construction,"INSTALL STOREFRONT AWNING. NO CHANGE IN OCCUPANCY, USE OR EGRESS.",4480,100,MAIDEN LANE,Manhattan,10038,GC,NY SIGN ART INC,156 THIRD AVENUE,PR,,,Signed-off
M01432776-I1-SC,M01432776-I1,Initial Permit,2026-09-14,2026-09-10,2026-12-09,Suspended Scaffold,Suspended Scaffolding for Facade Restoration & Inspection as Shown on Plans,0,400,EAST 51 STREET,Manhattan,10022,R,LAWRENCE EXTERIOR REST CO,150-44 11TH AVENUE,PR,,,Permit Issued
M01434120-S1-PL,M01434120-S1,Initial Permit,2026-09-14,2026-08-17,2027-01-13,Plumbing,"Interior renovation and modification of existing tenant space, Use Group 6, on 11th floor to include minor plumbing work as per plans. No change to use egress or occupancy.",0,254,WEST 54 STREET,Manhattan,10019,P,JADA PLUMBING & HTG LLC,"575 LEXINGTON AVENUE,14TH FL",ALLIED PARTNERS,,,Permit Issued
M01435695-S1-MS,M01435695-S1,Initial Permit,2026-09-14,2026-09-04,2026-12-31,Mechanical Systems,"159 EAST 53RD STREET - NYU - INTERIOR DEMO TO MECHANICAL DUCTWORK ON 2ND FLOOR. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",21000,159,EAST 53 STREET,Manhattan,10022,GC,TISHMAN CONSTRUCTION CORP,100 PARK AVENUE,BOSTON PROPERTIES,,,Permit Issued
M01435958-I1-PL,M01435958-I1,Initial Permit,2026-09-14,2026-08-27,2026-11-10,Plumbing,"PLUMBING WORK TAKING PLACE ON THE 52ND FLOOR AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",21500,60,EAST 42 STREET,Manhattan,10017,P,A&A PLUMBING CORP,33-25 126TH PLACE,ESRT,,,Permit Issued
M01437598-I1-MS,M01437598-I1,Initial Permit,2026-09-14,2026-07-31,2027-04-16,Mechanical Systems,Installation of 2 Heating and cooling split systems to serve the existing 5 classrooms and one partial corridor.,50000,2672,FREDERICK DOUGLAS BOULEVARD,Manhattan,10030,GC,FOUR STREETS COOL AIR INC,385 ADAMS AVE,CHILDREN'S AID,,,Permit Issued
M01438152-I1-GC,M01438152-I1,Initial Permit,2026-09-14,2026-08-04,2027-05-11,General Construction,HEREBY FILING GENERAL CONSTRUCTION WORK AT 23RD FLOOR UNIT 23C AS PER PLANS.,140003.2,60,WEST 66 STREET,Manhattan,10023,GC,"R.C.LEGNINI CO., LLC",46 PENNSYLVANIA AVENUE,AS AGENT FOR OWNER,,,Permit Issued
M01440227-I1-MS,M01440227-I1,Initial Permit,2026-09-14,2026-09-11,2027-04-01,Mechanical Systems,"Modifications to the existing HVAC System. Install new ductwork, piping, controls and equipment on the 40th Floor as per plans (LL Work - Demo.) No change to use, egress or occupancy.",54000,3,BRYANT PARK,Manhattan,10036,GC,THEODORE WILLIAMS CONSTR,641 LEXINGTON AVE,HINES INTERESTS LIMITED PARTNERSHIP,,,Permit Issued
M01440285-I1-GC,M01440285-I1,Initial Permit,2026-09-14,2026-09-10,2026-10-20,General Construction,Interior demo and general construction for part of the 7th floor.,1300000,641,LEXINGTON AVENUE,Manhattan,10022,GC,TRI-STAR CONSTRUCTION COR,770 LEXINGTON AVENUE 13TH FL,RUDIN MANAGEMENT INC,,,Permit Issued
M01440597-S1-MS,M01440597-S1,Initial Permit,2026-09-14,2026-09-11,2026-12-31,Mechanical Systems,"MECHANICAL MODIFICATIONS TAKING PLACE ON THE 12TH FLOOR AS PER DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",55985.2,110,EAST 60 STREET,Manhattan,10022,GC,SYNERGY CONSTRUCTION INC,"350 7TH AVENUE, SUITE 201",Lincoln Property Company,,,Permit Issued
M01440631-S1-MS,M01440631-S1,Initial Permit,2026-09-14,2026-09-09,2026-12-31,Mechanical Systems,BCG FLOORS 43 & 46 -- MECHANICAL MODIFICATIONS IN CONJUNCTION WITH OFFICE RENOVATIONS AS PER PLANS FILED.,475000,10,HUDSON YARDS,Manhattan,10001,GC,"STRUCTURE TONE, LLC",330 WEST 34TH STREET,PR,,,Permit Issued
